Date,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24,Entropy_25,Entropy_26,Entropy_27,Entropy_28,Entropy_29,Entropy_30,Entropy_31,Entropy_32,Entropy_33,Entropy_34,Entropy_35,Entropy_36,Min,Max ,Mean
Mar-21,0.155382528,0.159940231,0.146619915,0.166085056,0.165191078,0.142415178,0.174965537,0.155016991,0.134330398,0.141452921,0.170164721,0.153688524,0.182688179,0.179971379,0.17812942,0.171081819,0.158541837,0.140674538,0.154140183,0.17678242,0.143120107,0.179467407,0.161976227,0.155567222,0.147782858,0.173572067,0.163580542,0.133236812,0.165154291,0.149922609,0.137440451,0.16305266,0.15820778,0.165447979,0.16609194,0.156150954,0.133236812,0.182688179,0.158510815
Apr-21,0.104684245,0.099224626,0.101545835,0.102543021,0.086377976,0.091309363,0.107939639,0.096078131,0.089437321,0.088055883,0.101488868,0.086791426,0.112225813,0.105750691,0.105456165,0.109183186,0.100580591,0.098153092,0.09261081,0.103651702,0.084167456,0.106066076,0.090805037,0.099387396,0.088187435,0.097540676,0.106955621,0.089196121,0.11285521,0.097001317,0.087233208,0.100298674,0.1004281,0.105205561,0.09330972,0.100349137,0.084167456,0.11285521,0.098081528
May-21,0.141519677,0.138078501,0.127982085,0.14246851,0.114923158,0.124193207,0.147734682,0.128608426,0.118914338,0.108138665,0.139470789,0.119363371,0.146942211,0.142830985,0.13707435,0.147120941,0.129614606,0.119959688,0.125094715,0.140134197,0.1150109,0.156320258,0.131200023,0.135867302,0.109924997,0.134249088,0.127567429,0.12762213,0.152486543,0.136144066,0.116256677,0.138914135,0.137087902,0.148221809,0.13290519,0.135933819,0.108138665,0.156320258,0.13211572
Jun-21,0.303916195,0.28840366,0.291227604,0.343945097,0.179539914,0.274702633,0.3250496,0.27797712,0.21406422,0.203515722,0.261889318,0.273046113,0.325348225,0.262099558,0.252639945,0.32612939,0.284675027,0.270736541,0.295598631,0.319605351,0.21647627,0.338565866,0.310789023,0.283760656,0.189076438,0.311561615,0.290898544,0.251416547,0.342845558,0.304765485,0.240946758,0.284652009,0.285914862,0.305571637,0.276242482,0.301814015,0.179539914,0.343945097,0.277497761
Jul-21,0.460084358,0.480366416,0.546826463,0.301778919,0.207260505,0.330390698,0.384838849,0.3681042,0.145090042,0.224381942,0.410086426,0.355604332,0.487703206,0.256398323,0.264267977,0.497816197,0.319510747,0.348847781,0.340436427,0.36772478,0.191859095,0.414378434,0.458307589,0.299532558,0.257421101,0.515727874,0.394545218,0.349848979,0.485464624,0.423527426,0.274930333,0.474933795,0.402896394,0.524336248,0.397326711,0.373673908,0.145090042,0.546826463,0.35509574
Aug-21,0.262191426,0.257766064,0.28636758,0.199906462,0.23973425,0.196077888,0.270069093,0.208588552,0.17067132,0.202817648,0.263870456,0.224521628,0.268636458,0.203101008,0.232678907,0.310020886,0.23498706,0.254603634,0.214736789,0.242434217,0.154832799,0.246190094,0.245902217,0.227281446,0.212141803,0.267379696,0.232515844,0.22872924,0.272076583,0.264535155,0.224393923,0.261957181,0.193091005,0.281304707,0.225297509,0.26624706,0.154832799,0.310020886,0.234997147
Sep-21,0.243470364,0.228398134,0.248420873,0.191928532,0.2420541,0.193633312,0.223371402,0.185316555,0.181335021,0.20492767,0.239477099,0.210249933,0.244137291,0.196013252,0.213733355,0.262169565,0.218716216,0.236579307,0.210090473,0.220847304,0.169793229,0.226139592,0.227248578,0.225267814,0.228988032,0.245904903,0.222280915,0.211183998,0.243247044,0.244372493,0.21609913,0.236223586,0.183620235,0.251772353,0.213646459,0.224102799,0.169793229,0.262169565,0.220108161
Oct-21,0.306465411,0.271246096,0.3145998,0.225168368,0.297955757,0.224771313,0.270202855,0.234032176,0.225983118,0.256911369,0.295532201,0.259648093,0.31495838,0.263921346,0.266149806,0.349706649,0.264395202,0.289282148,0.256000371,0.275303544,0.213757767,0.276936816,0.266626044,0.28274643,0.303645778,0.300862097,0.280175068,0.263033921,0.313667486,0.307882846,0.256924712,0.313815358,0.221269137,0.314013575,0.266953204,0.276549304,0.213757767,0.349706649,0.273756045
Nov-21,0.395700649,0.431137463,0.51473579,0.349784995,0.486858927,0.333361814,0.394480629,0.370628089,0.345205917,0.399891675,0.481702352,0.39250104,0.511306047,0.399375732,0.414756862,0.559758778,0.404329712,0.475682236,0.374563773,0.439689804,0.301433534,0.449318455,0.42646438,0.465034604,0.480213391,0.448247713,0.501116352,0.417070654,0.500273694,0.47886375,0.408860697,0.512143643,0.331206708,0.474832498,0.422856851,0.450072416,0.301433534,0.559758778,0.427524318
Dec-21,0.304880271,0.284177338,0.331621589,0.259077696,0.337671158,0.232662768,0.284536427,0.249859073,0.270767929,0.28095656,0.318202708,0.250339672,0.340776087,0.27808816,0.300024596,0.367112325,0.289688896,0.312124241,0.273407971,0.304144596,0.232679383,0.290746086,0.288218553,0.306999993,0.311049995,0.331274824,0.31275415,0.27902401,0.345194481,0.3423785,0.246732291,0.31397114,0.24575479,0.334957477,0.296104019,0.302634052,0.232662768,0.367112325,0.293926761
Jan-22,0.441587936,0.517734633,0.616269748,0.48088063,0.57809727,0.423888456,0.484846367,0.473675988,0.369183357,0.515847319,0.561069033,0.51022709,0.572171804,0.464164455,0.500393338,0.562181465,0.570096529,0.543342666,0.488615476,0.552140388,0.376960657,0.52746644,0.533104336,0.566823026,0.589414005,0.601840556,0.578822015,0.546950359,0.66244399,0.593540894,0.465265531,0.605543387,0.426084395,0.649087191,0.359374001,0.473253094,0.359374001,0.66244399,0.516128067
Feb-22,0.375906306,0.517698503,0.428995606,0.41748242,0.335858928,0.223892335,0.285779122,0.395986364,0.22386014,0.351051686,0.340325806,0.478345032,0.457621588,0.463837114,0.266628663,0.42587398,0.387115969,0.288654362,0.516216472,0.498174506,0.283768173,0.30786332,0.470003629,0.320047357,0.513057768,0.291910409,0.400575123,0.441056053,0.454521265,0.395895657,0.397301798,0.435318071,0.332938664,0.563094052,0.220322675,0.185142433,0.185142433,0.563094052,0.367222028
Mar-22,0.163480006,0.170434914,0.20241428,0.215781555,0.19499301,0.197224962,0.222026995,0.146805924,0.199739265,0.227242172,0.205753924,0.168632548,0.196688908,0.173730356,0.121469843,0.20355168,0.212652866,0.133192765,0.157441345,0.220190793,0.178438057,0.082224753,0.187341499,0.101663654,0.190900222,0.14698219,0.173337291,0.199848395,0.172061123,0.175798126,0.200780549,0.216512064,0.15051345,0.183109269,0.168021203,0.215983911,0.082224753,0.227242172,0.176157544
Sum,9.096879381,10.22493072,9.850812061,10.96580434,11.02463809,8.062112414,9.958645051,9.623939763,8.013957342,9.5725363,9.963186576,9.424245958,9.84328918,8.654648762,10.36355525,11.2340768,10.10658288,9.046180985,8.468456383,10.03619448,7.80038036,10.6163461,10.03701818,8.803067277,9.881908789,10.40531391,10.78006024,8.774502043,10.41217124,10.16709678,8.856843843,11.22520557,8.927057943,11.33403673,9.436885932,9.566573489,,,
