Date,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24,Entropy_25,Entropy_26,Entropy_27,Entropy_28,Entropy_29,Entropy_30,Entropy_31,Entropy_32,Entropy_33,Entropy_34,Entropy_35,Entropy_36,Min,Max,Mean
Jan-21,0.074234528,0.088822534,0.066670568,0.083677623,0.08263667,0.070582238,0.096138589,0.069634981,0.072930583,0.075002045,0.093696944,0.074048382,0.093482974,0.097457201,0.096217099,0.091278765,0.088496446,0.086698518,0.076614187,0.088750396,0.073624199,0.085681437,0.094322946,0.084514719,0.078611511,0.075483837,0.076994619,0.061278816,0.094230157,0.081027014,0.07398366,0.080628707,0.080379295,0.080691731,0.083699019,0.091011967,0.061278816,0.097457201,0.081793521
Feb-21,0.082400646,0.088541077,0.082089606,0.088941856,0.089583793,0.075569811,0.094900664,0.076520171,0.077067526,0.078849742,0.086331806,0.072403742,0.09232838,0.094283372,0.0980625,0.085018803,0.082526233,0.089855552,0.078940715,0.087421395,0.073951916,0.090740876,0.092468066,0.082572151,0.085825149,0.072009087,0.089432496,0.076522573,0.098355321,0.08498175,0.079821061,0.084810709,0.066618751,0.088512471,0.080953387,0.090953019,0.066618751,0.098355321,0.084105884
Mar-21,0.075531305,0.082312665,0.078120411,0.076294787,0.079870248,0.066902375,0.081708123,0.070235441,0.055921942,0.069647678,0.071810519,0.058957458,0.079414704,0.083348663,0.081902959,0.070972202,0.075369632,0.084491046,0.068376521,0.080259858,0.069577222,0.086947067,0.079896999,0.076667021,0.068345576,0.067216295,0.084496513,0.074421422,0.089750003,0.078130713,0.065751541,0.080842179,0.031552628,0.076362569,0.072739995,0.075261804,0.031552628,0.089750003,0.073200772
Apr-21,0.08659834,0.093740816,0.09168961,0.097418241,0.057377827,0.086017371,0.108492505,0.085684271,0.060406317,0.059132265,0.083101109,0.077496516,0.085390762,0.092133257,0.07269487,0.09052894,0.081758517,0.093953011,0.081439103,0.096246697,0.068343784,0.107706868,0.094423354,0.094890296,0.05501527,0.085782238,0.101487782,0.086038141,0.104938781,0.079941381,0.070367303,0.085015934,0.040615343,0.090976608,0.090480503,0.089520807,0.040615343,0.108492505,0.0824798
May-21,0.073184865,0.086895415,0.059395233,0.081199937,0.02757263,0.053559954,0.07700104,0.070987021,0.020371146,0.028595487,0.037674222,0.067388976,0.062677028,0.064793606,0.039916867,0.070318153,0.045455707,0.045290907,0.056411266,0.075918395,0.026553741,0.062227179,0.073951445,0.045944614,0.020019707,0.068450853,0.076042136,0.051292287,0.075924088,0.070158296,0.039611261,0.047410956,0.058170633,0.072843133,0.067413586,0.066391414,0.020019707,0.086895415,0.053844815
Jun-21,0.082369262,0.076385837,0.075529129,0.069530376,0.037248346,0.047838573,0.079201352,0.066341507,0.027909475,0.040352153,0.048587002,0.064752109,0.067077513,0.048702004,0.04287401,0.065889516,0.052569917,0.059511944,0.06795697,0.065044268,0.029867678,0.078388744,0.075641255,0.053895133,0.035413731,0.070577626,0.072416738,0.062454208,0.066752057,0.082620941,0.048023978,0.059939933,0.053820946,0.073040688,0.065329864,0.071196696,0.027909475,0.082620941,0.058589832
Jul-21,0.087422193,0.085929094,0.089115719,0.071804328,0.073040613,0.054632693,0.088516764,0.06949995,0.066056019,0.064598818,0.075847109,0.070211867,0.084980505,0.062754977,0.09891166,0.080956145,0.083840141,0.083749704,0.079045603,0.081069163,0.051291532,0.083669489,0.071558153,0.088681459,0.071919778,0.072029671,0.078324891,0.074587391,0.077769699,0.08230424,0.06825732,0.085762072,0.070836801,0.084832518,0.074658541,0.086677494,0.051291532,0.09891166,0.076400816
Aug-21,0.08465614,0.082371426,0.08542722,0.074315806,0.074565653,0.057531553,0.087309766,0.073273404,0.072704894,0.064427258,0.074675495,0.068267445,0.08531608,0.067637115,0.101091725,0.07676723,0.087110534,0.076130933,0.078494589,0.079983258,0.053067452,0.086079371,0.071215568,0.086650915,0.074178697,0.075360794,0.081807591,0.072825241,0.076262076,0.078180819,0.072129092,0.083374247,0.063231428,0.086466027,0.070064442,0.084875529,0.053067452,0.101091725,0.076307183
Sep-21,0.086612193,0.050846101,0.080241414,0.080151419,0.077595747,0.054336045,0.088959159,0.074535041,0.072277577,0.073634799,0.069487548,0.068627985,0.086735347,0.066614041,0.089854999,0.057991341,0.063401468,0.072393931,0.067035497,0.074905943,0.051440051,0.075135194,0.0778532,0.071542911,0.061390361,0.083125579,0.075240374,0.065105957,0.070185846,0.059868158,0.074605394,0.088792513,0.018593912,0.094382813,0.042202605,0.071508008,0.018593912,0.094382813,0.068320566
Oct-21,0.088940842,0.045468986,0.077960116,0.08348938,0.076099687,0.058441153,0.074955709,0.080278932,0.080432109,0.079157859,0.077273108,0.072919469,0.091668966,0.075367721,0.088761845,0.065866438,0.057287321,0.070009602,0.067579645,0.076302476,0.046744179,0.081015051,0.083419829,0.077668123,0.056163999,0.088599608,0.073875966,0.066651016,0.07671625,0.066857898,0.075538241,0.092275206,0.031062405,0.094957835,0.033161051,0.068947607,0.031062405,0.094957835,0.07027892
Nov-21,0.093481945,0.08780263,0.085696136,0.090870944,0.072493329,0.073131552,0.097691101,0.091794976,0.083830079,0.085469593,0.081348618,0.073205498,0.096599325,0.088244918,0.091503523,0.082863652,0.092636888,0.065388757,0.090042374,0.077122666,0.048508575,0.092076522,0.088879389,0.098507326,0.072441392,0.090524582,0.08658244,0.066677842,0.0929628,0.089454929,0.090336941,0.096052691,0.05872691,0.094111656,0.06458808,0.091585526,0.048508575,0.098507326,0.08301871
Dec-21,0.112136112,0.10551307,0.104727307,0.108126589,0.08530797,0.090965181,0.120109191,0.113758215,0.099690288,0.107132411,0.09879069,0.083480178,0.117944473,0.10648909,0.110253676,0.100176694,0.111498207,0.07989898,0.109128365,0.093292907,0.056254868,0.109124464,0.11072294,0.120436491,0.084912211,0.109675825,0.101263376,0.080168122,0.109559284,0.109877911,0.108868155,0.103593772,0.073189063,0.115683222,0.08006687,0.110649757,0.056254868,0.120436491,0.099978295
Jan-22,0.404215889,0.730993323,0.998933607,0.787612647,0.801627824,0.773419483,0.467525313,0.763973233,0.307826639,0.782492281,1.024303976,0.786567256,0.722540479,0.650806026,0.52934866,1.042853455,0.711839314,0.843753329,0.870984425,0.890279683,0.459747129,0.839223725,0.866418902,0.800073867,0.694469058,0.975567342,0.889308811,0.800340877,0.679866773,0.986165186,0.578020189,0.946649576,0.62015882,0.687770824,0.37513272,0.378363178,0.307826639,1.042853455,0.705191305
Feb-22,0.624154309,0.78647912,0.864997438,0.939547594,0.823767363,0.576422906,0.470003629,0.693147181,0.466619531,0.980829253,0.733152515,0.790521345,0.977251432,0.675128675,0.702536921,1.031920914,0.702716632,0.328504067,0.900786545,0.631271777,0.610909082,0.631992757,0.792676776,0.675128675,1.011600912,0.388223302,0.56195497,1.139434283,0.604736223,0.43872233,0.610909082,0.763764748,0.657429098,0.806087592,0.319430771,0.297834444,0.297834444,1.139434283,0.660813681
Mar-22,0.223980022,0.203275348,0.243622083,0.269582031,0.225671998,0.222326891,0.192564924,0.233435237,0.138378285,0.240237985,0.25862975,0.221461465,0.229900334,0.24940512,0.163273362,0.222313331,0.170254087,0.200670696,0.202124184,0.276253377,0.223966258,0.186250835,0.222284814,0.147635999,0.186922288,0.217365574,0.247408173,0.223966258,0.246450606,0.195566784,0.239050124,0.271933716,0.185584202,0.251803785,0.15415068,0.14006594,0.138378285,0.276253377,0.211296514
Sum,4.359837913,4.833414042,5.159138868,5.207258306,4.93930183,4.306642372,4.443520378,4.775775401,3.781379029,4.969287474,5.201032886,4.667656821,5.113124117,4.767845591,4.721998066,5.74830687,4.955862557,4.296184341,4.542454328,4.87288603,3.790354684,4.925410438,5.150746045,4.62385986,4.890812688,4.696631103,4.820083196,4.916099043,4.824249332,4.591342994,4.431659091,5.115685322,4.327135601,5.107086857,3.777228663,4.172598222,,,
