Date,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24,Entropy_25,Entropy_26,Entropy_27,Entropy_28,Entropy_29,Entropy_30,Entropy_31,Entropy_32,Entropy_33,Entropy_34,Entropy_35,Entropy_36,Min,Max,Mean
Jan-21,0.291538614,0.518221785,0.560250507,0.528728915,0.386574346,0.374158203,0.584475825,0.428022456,0.40920343,0.362609679,0.435547376,0.418904528,0.505583148,0.398739311,0.480041662,0.531010977,0.352066641,0.420530172,0.409784769,0.477198797,0.459009016,0.47871557,0.467081075,0.436404792,0.307115253,0.489149077,0.486582012,0.384821497,0.505781477,0.47658661,0.496347605,0.51868936,0.46050054,0.452503482,0.451805445,0.524524468,0.291538614,0.584475825,0.446715727
Feb-21,0.265555793,0.392100271,0.384160818,0.420106658,0.338016205,0.331629612,0.434987547,0.344671952,0.360537767,0.291361929,0.366342947,0.315550971,0.415112678,0.376761703,0.331182692,0.417118554,0.257949246,0.291392652,0.35109825,0.368202449,0.415360736,0.328701092,0.371918986,0.324989125,0.269728269,0.321682433,0.3774985,0.297251523,0.406913334,0.297778533,0.403321485,0.402510896,0.361606123,0.360428055,0.349311215,0.399961517,0.257949246,0.434987547,0.350692977
Mar-21,0.198850859,0.309137007,0.252051077,0.312491378,0.279043954,0.267647382,0.320955388,0.287491506,0.302660673,0.253742793,0.31251203,0.26497334,0.280745628,0.253360842,0.266958844,0.310154928,0.214164815,0.223994253,0.218879153,0.324926246,0.305590649,0.231259208,0.274497588,0.270511785,0.219192093,0.202489733,0.285369933,0.218903262,0.301529198,0.263110812,0.271933715,0.334325289,0.334928568,0.266356055,0.245891689,0.333103861,0.198850859,0.334928568,0.269747535
Apr-21,0.156517091,0.249401736,0.218417272,0.236124263,0.234050948,0.186049427,0.21556962,0.208865863,0.206019348,0.159498286,0.240982482,0.203687685,0.245802603,0.225209363,0.188885106,0.232229136,0.196778125,0.207248663,0.180228289,0.229752048,0.203029187,0.193044471,0.204829786,0.210774688,0.20041203,0.191464746,0.229676288,0.213742777,0.211765548,0.230946445,0.202310465,0.256362509,0.248999286,0.266573109,0.200107498,0.231597352,0.156517091,0.266573109,0.212874262
May-21,0.233124535,0.305417872,0.294213118,0.317065806,0.247789823,0.248690778,0.32003406,0.252677266,0.257269603,0.204838609,0.288853523,0.233822903,0.316550056,0.327522506,0.213620833,0.301037017,0.272090448,0.291528553,0.266115676,0.339215723,0.300833501,0.273192686,0.255292554,0.306355166,0.259715124,0.255849583,0.327358959,0.293233437,0.275424013,0.309506119,0.248550527,0.342619797,0.32814011,0.28885588,0.251027464,0.298449337,0.204838609,0.342619797,0.279595049
Jun-21,0.502091944,0.664159644,0.449169542,0.634306681,0.528391947,0.535244151,0.637577329,0.538996501,0.693147181,0.582284588,0.554561017,0.579312038,0.534923175,0.649344558,0.480585739,0.715620036,0.528643467,0.562932541,0.592051064,0.610909082,0.498991166,0.620024916,0.642594901,0.604954469,0.450201002,0.47656103,0.56710646,0.524524468,0.587786665,0.499396928,0.520534438,0.515309936,0.700582159,0.584737882,0.508575904,0.513175801,0.449169542,0.715620036,0.562259792
Jul-21,0.297328296,0.349961311,0.350183816,0.304652639,0.161431382,0.170164351,0.337547475,0.320783857,0.167004327,0.114263852,0.405754669,0.341695696,0.362632923,0.293630256,0.114361477,0.205458477,0.304102164,0.374771441,0.360784137,0.326891393,0.294224332,0.230927329,0.340458262,0.267351241,0.304262068,0.306401122,0.281969109,0.344060098,0.255806138,0.382158054,0.133842,0.3694097,0.348769764,0.272900043,0.38928446,0.246815386,0.114263852,0.405754669,0.275795177
Aug-21,0.276716125,0.342139434,0.34837098,0.234647376,0.157101985,0.138358433,0.308547211,0.306132462,0.165549058,0.089099129,0.394512096,0.350486167,0.345348112,0.281170697,0.106730544,0.196613561,0.30916188,0.3453156,0.323740553,0.305127358,0.249929134,0.226157872,0.340686231,0.280450897,0.314260853,0.345885775,0.265965512,0.295989493,0.219311419,0.388223302,0.127855593,0.337256858,0.313161158,0.275510184,0.350135852,0.199263469,0.089099129,0.394512096,0.258556763
Sep-21,0.314265243,0.334534911,0.316451599,0.220718689,0.16716787,0.138002312,0.298425548,0.268823293,0.146432479,0.123782744,0.313534627,0.28266259,0.335738561,0.240786664,0.131779649,0.185937108,0.280317312,0.275215763,0.259492001,0.263691888,0.243933508,0.204493817,0.304378994,0.277990591,0.282164817,0.309049475,0.251461487,0.262599156,0.278941722,0.364496297,0.147073044,0.361803351,0.231039521,0.307453923,0.285960012,0.248879436,0.123782744,0.364496297,0.247696807
Oct-21,0.386693743,0.429803283,0.422127018,0.30080316,0.362955756,0.266837128,0.375902396,0.349928097,0.272132939,0.230250625,0.397101979,0.365803207,0.442335644,0.31956546,0.293981306,0.462480235,0.356965938,0.369896923,0.282862786,0.368907512,0.230200884,0.325887582,0.395756294,0.396282307,0.358871604,0.381773978,0.367048602,0.335178575,0.41895397,0.453158213,0.282938981,0.506882991,0.306894056,0.447635652,0.361365031,0.330869981,0.230200884,0.506882991,0.353894541
Nov-21,0.671733086,0.673812529,0.712440383,0.525630739,0.680299038,0.603066747,0.605113831,0.586175061,0.480672586,0.595834998,0.706276472,0.566784277,0.815844231,0.613594549,0.667119685,0.794769374,0.605065713,0.564314309,0.508091514,0.631526046,0.421692645,0.494296322,0.651989108,0.625429007,0.560116915,0.699647745,0.662312261,0.541026958,0.810398443,0.732887509,0.445074246,0.862565333,0.389094978,0.766107706,0.633008822,0.614872536,0.389094978,0.862565333,0.615586037
Dec-21,0.852211875,1.073610986,1.236762627,1.114360646,1.304948722,0.750305594,1.033015006,1.147402453,0.891998039,1.06784063,1.187165686,0.84729786,1.694595721,0.88238918,1.446918983,1.216395324,1.312186389,0.986494991,0.448024723,0.878550404,0.79395188,0.632522559,1.187165686,1.06784063,1.026638789,1.349926717,1.203972804,0.814508038,1.015920573,1.304948722,0.796943974,1.686398954,0.571450246,1.352392809,0.970778917,0.942043228,0.448024723,1.694595721,1.020118629
Sum,9.351769536,11.70978078,11.64080739,10.73944437,10.17345983,9.526808921,12.13441371,10.32216475,8.665025303,10.2586994,9.777871868,10.66333269,11.43119908,9.696427078,11.40760338,10.93075884,10.26736334,10.48577763,8.268064114,11.53250909,8.640701296,10.34582201,11.60860839,10.62294159,10.16405181,10.91380157,12.09950001,10.3880148,11.48054701,11.17617665,9.707602694,12.8642437,9.032574391,12.02431219,10.98929308,10.70732089,,,
